City,Year,Latitude,Longitude
Venezia,1492,45.4371908,12.3345898
Venezia,1491,45.4371908,12.3345898
Strasbourg,1493,48.584614,7.7507127
Paris,1498,48.8534951,2.3483915
Speyer,1472,49.3165553,8.433615
Pavia,1489,45.0368546,9.1378251
Cremona,1495,45.2208641,10.037038
Lyon,1486,45.7578137,4.8320114
Nürnberg,1495,49.453872,11.077298
Leipzig,1497,51.3406321,12.3747329
Milano,1492,45.4641943,9.1896346
London,1497,51.4893335,-0.1440551
Paris,1500,48.8534951,2.3483915
Venezia,1493,45.4371908,12.3345898
Zwolle,1491,52.5089759,6.0943765
Augsburg,1480,48.3690341,10.8979522
Basel,1475,47.5581077,7.5878261
Wien,1478,48.2083537,16.3725042
Venezia,1480,45.4371908,12.3345898
Deventer,1499,52.2694896,6.2364886
Leipzig,1500,51.3406321,12.3747329
Speyer,1495,49.3165553,8.433615
Milano,1483,45.4641943,9.1896346
Deventer,1490,52.2694896,6.2364886
Paris,1498,48.8534951,2.3483915
Paris,1496,48.8534951,2.3483915
Venezia,1498,45.4371908,12.3345898
Roma,1487,41.8933203,12.4829321
Roma,1492,41.8933203,12.4829321
Lyon,1500,45.7578137,4.8320114
Strasbourg,1479,48.584614,7.7507127
Ulm,1487,48.3984968,9.9912458
Deventer,1490,52.2694896,6.2364886
Köln,1496,50.938361,6.959974
Pavia,1490,45.0368546,9.1378251
Venezia,1485,45.4371908,12.3345898
Roma,1500,41.8933203,12.4829321
Venezia,1500,45.4371908,12.3345898
Nürnberg,1499,49.453872,11.077298
Gouda,1477,52.0181194,4.7111221
Pavia,1482,45.0368546,9.1378251
Antwerpen,1487,51.2211097,4.3997081
Ferrara,1481,44.7667642,11.827939
Bologna,1487,44.4938203,11.3426327
Köln,1475,50.938361,6.959974
Strasbourg,1498,48.584614,7.7507127
Leipzig,1480,51.3406321,12.3747329
Leiden,1499,52.1594747,4.4908843
Leipzig,1490,51.3406321,12.3747329
Lyon,1498,45.7578137,4.8320114
Venezia,1495,45.4371908,12.3345898
Firenze,1490,43.7697955,11.2556404
Milano,1471,45.4641943,9.1896346
Antwerpen,1498,51.2211097,4.3997081
Lübeck,1490,53.866444,10.684738
Nürnberg,1492,49.453872,11.077298
Paris,1498,48.8534951,2.3483915
Utrecht,1474,52.0907006,5.1215634
Nürnberg,1489,49.453872,11.077298
Firenze,1496,43.7697955,11.2556404
Lyon,1496,45.7578137,4.8320114
Venezia,1487,45.4371908,12.3345898
Basel,1474,47.5581077,7.5878261
Speyer,1488,49.3165553,8.433615
Venezia,1487,45.4371908,12.3345898
Venezia,1500,45.4371908,12.3345898
Wien,1482,48.2083537,16.3725042
Ulm,1498,48.3984968,9.9912458
Venezia,1499,45.4371908,12.3345898
Firenze,1500,43.7697955,11.2556404
Venezia,1497,45.4371908,12.3345898
Lyon,1495,45.7578137,4.8320114
Napoli,1490,40.8358846,14.2487679
Brescia,1495,45.7795804,10.425873
Roma,1500,41.8933203,12.4829321
Milano,1497,45.4641943,9.1896346
Roma,1500,41.8933203,12.4829321
Deventer,1498,52.2694896,6.2364886
Augsburg,1500,48.3690341,10.8979522
Paris,1498,48.8534951,2.3483915
Loudéac,1484,48.1762534,-2.7535644
Nürnberg,1480,49.453872,11.077298
Lyon,1500,45.7578137,4.8320114
Venezia,1485,45.4371908,12.3345898
Paris,1497,48.8534951,2.3483915
Schoonhoven,1497,51.9463984,4.8516431
Paris,1484,48.8534951,2.3483915
Venezia,1487,45.4371908,12.3345898
Deventer,1497,52.2694896,6.2364886
Venezia,1499,45.4371908,12.3345898
Köln,1473,50.938361,6.959974
Roma,1500,41.8933203,12.4829321
Bologna,1498,44.4938203,11.3426327
Leipzig,1500,51.3406321,12.3747329
Paris,1493,48.8534951,2.3483915
Lyon,1497,45.7578137,4.8320114
Antwerpen,1488,51.2211097,4.3997081
Venezia,1476,45.4371908,12.3345898
Roma,1485,41.8933203,12.4829321
Köln,1483,50.938361,6.959974
Vienne,1480,48.2083537,16.3725042
Paris,1492,48.8534951,2.3483915
Firenze,1490,43.7697955,11.2556404
Paris,1491,48.8534951,2.3483915
Paris,1482,48.8534951,2.3483915
Brescia,1475,45.7795804,10.425873
Zamora,1485,41.6857693,-5.942315
Roma,1483,41.8933203,12.4829321
London,1500,51.4893335,-0.1440551
Mainz,1494,49.9995205,8.2736253
Roma,1490,41.8933203,12.4829321
Esslingen,1473,48.7427584,9.3071685
Padova,1473,45.391408,11.8058487
Venezia,1483,45.4371908,12.3345898
Roma,1485,41.8933203,12.4829321
Nürnberg,1491,49.453872,11.077298
Venezia,1487,45.4371908,12.3345898
Köln,1490,50.938361,6.959974
Ferrara,1498,44.7667642,11.827939
Udine,1484,46.0634632,13.2358377
London,1500,51.4893335,-0.1440551
Leipzig,1500,51.3406321,12.3747329
Haarlem,1483,52.3885317,4.6388048
Pavia,1498,45.0368546,9.1378251
Siena,1485,43.1672059,11.467561
Valladolid,1500,41.6521807,-4.728605
Würzburg,1482,49.7780356,9.9434769
Milano,1495,45.4641943,9.1896346
Napoli,1486,40.8358846,14.2487679
Firenze,1485,43.7697955,11.2556404
Salamanca,1500,40.9651572,-5.6640182
Roma,1493,41.8933203,12.4829321
Westminster,1477,51.5004439,-0.1265398
Bologna,1498,44.4938203,11.3426327
Köln,1500,50.938361,6.959974
Padova,1475,45.391408,11.8058487
Zamora,1492,41.6857693,-5.942315
Leipzig,1486,51.3406321,12.3747329
Schoonhoven,1498,51.9463984,4.8516431
Bologna,1482,44.4938203,11.3426327
Venezia,1472,45.4371908,12.3345898
Lyon,1496,45.7578137,4.8320114
Paris,1499,48.8534951,2.3483915
Paris,1500,48.8534951,2.3483915
Utrecht,1480,52.0907006,5.1215634
Strasbourg,1484,48.584614,7.7507127
Venezia,1490,45.4371908,12.3345898
Köln,1490,50.938361,6.959974
Venezia,1478,45.4371908,12.3345898
Paris,1498,48.8534951,2.3483915
Augsburg,1485,48.3690341,10.8979522
Paris,1493,48.8534951,2.3483915
Roma,1500,41.8933203,12.4829321
Venezia,1496,45.4371908,12.3345898
Basel,1486,47.5581077,7.5878261
Leipzig,1500,51.3406321,12.3747329
Venezia,1494,45.4371908,12.3345898
Venezia,1497,45.4371908,12.3345898
Paris,1476,48.8534951,2.3483915
Augsburg,1481,48.3690341,10.8979522
Antwerpen,1488,51.2211097,4.3997081
Köln,1497,50.938361,6.959974
Nürnberg,1482,49.453872,11.077298
Bréhan,1484,48.0611301,-2.6866702
Bologna,1497,44.4938203,11.3426327
Roma,1492,41.8933203,12.4829321
Deventer,1492,52.2694896,6.2364886
Paris,1490,48.8534951,2.3483915
Lyon,1496,45.7578137,4.8320114
Delft,1493,51.9994572,4.3627245
Köln,1489,50.938361,6.959974
Köln,1472,50.938361,6.959974
Ulm,1476,48.3984968,9.9912458
Roma,1500,41.8933203,12.4829321
Bologna,1490,44.4938203,11.3426327
Leipzig,1492,51.3406321,12.3747329
Lyon,1498,45.7578137,4.8320114
Treviso,1492,45.8066913,12.2063158
Wien,1500,48.2083537,16.3725042
Paris,1498,48.8534951,2.3483915
Blaubeuren,1477,48.4121233,9.7847091
Paris,1489,48.8534951,2.3483915
Venezia,1489,45.4371908,12.3345898
Roma,1475,41.8933203,12.4829321
Lyon,1488,45.7578137,4.8320114
Salamanca,1489,40.9651572,-5.6640182
Wien,1495,48.2083537,16.3725042
Köln,1482,50.938361,6.959974
Basel,1491,47.5581077,7.5878261
Brescia,1495,45.7795804,10.425873
Milano,1480,45.4641943,9.1896346
Deventer,1491,52.2694896,6.2364886
Ferrara,1498,44.7667642,11.827939
Paris,1495,48.8534951,2.3483915
Paris,1498,48.8534951,2.3483915
Köln,1498,50.938361,6.959974
Nürnberg,1484,49.453872,11.077298
Paris,1498,48.8534951,2.3483915
Venezia,1489,45.4371908,12.3345898
Pavia,1482,45.0368546,9.1378251
Toledo,1487,39.8560679,-4.0239568
Paris,1496,48.8534951,2.3483915
Salamanca,1495,40.9651572,-5.6640182
Ulm,1480,48.3984968,9.9912458
Deventer,1493,52.2694896,6.2364886
Speyer,1483,49.3165553,8.433615
Deventer,1485,52.2694896,6.2364886
Augsburg,1479,48.3690341,10.8979522
Lübeck,1493,53.866444,10.684738
Venezia,1485,45.4371908,12.3345898
Bologna,1491,44.4938203,11.3426327
Paris,1497,48.8534951,2.3483915
Paris,1500,48.8534951,2.3483915
Speyer,1475,49.3165553,8.433615
Paris,1494,48.8534951,2.3483915
Zwolle,1491,52.5089759,6.0943765
Ulm,1498,48.3984968,9.9912458
Antwerpen,1491,51.2211097,4.3997081
Lyon,1483,45.7578137,4.8320114
Firenze,1482,43.7697955,11.2556404
Strasbourg,1471,48.584614,7.7507127
Genève,1478,46.2017559,6.1466014
Leipzig,1498,51.3406321,12.3747329
Augsburg,1480,48.3690341,10.8979522
Nürnberg,1491,49.453872,11.077298
Deventer,1500,52.2694896,6.2364886
Genève,1499,46.2017559,6.1466014
Nürnberg,1479,49.453872,11.077298
Roma,1470,41.8933203,12.4829321
Leipzig,1495,51.3406321,12.3747329
Köln,1498,50.938361,6.959974
Paris,1500,48.8534951,2.3483915
Roma,1473,41.8933203,12.4829321
Venezia,1483,45.4371908,12.3345898
Roma,1472,41.8933203,12.4829321
Milano,1492,45.4641943,9.1896346
Milano,1497,45.4641943,9.1896346
Modena,1474,44.5384728,10.9359609
Nürnberg,1493,49.453872,11.077298
Erfurt,1486,50.9777974,11.0287364
Roma,1484,41.8933203,12.4829321
Mainz,1489,49.9995205,8.2736253
Paris,1488,48.8534951,2.3483915
Milano,1494,45.4641943,9.1896346
Paris,1491,48.8534951,2.3483915
Zwolle,1488,52.5089759,6.0943765
Leipzig,1486,51.3406321,12.3747329
Paris,1497,48.8534951,2.3483915
Augsburg,1477,48.3690341,10.8979522
Ulm,1496,48.3984968,9.9912458
Napoli,1489,40.8358846,14.2487679
Deventer,1488,52.2694896,6.2364886
Zweibrücken,1492,49.248655,7.3641981
Lübeck,1482,53.866444,10.684738
Ulm,1500,48.3984968,9.9912458
Venezia,1500,45.4371908,12.3345898
Roma,1473,41.8933203,12.4829321
Toledo,1500,39.8560679,-4.0239568
Paris,1494,48.8534951,2.3483915
Köln,1495,50.938361,6.959974
Milano,1482,45.4641943,9.1896346
London,1499,51.4893335,-0.1440551
Augsburg,1499,48.3690341,10.8979522
Magdeburg,1490,52.1315889,11.6399609
Bologna,1488,44.4938203,11.3426327
Lyon,1490,45.7578137,4.8320114
Paris,1498,48.8534951,2.3483915
Leipzig,1496,51.3406321,12.3747329
Paris,1499,48.8534951,2.3483915
Venezia,1485,45.4371908,12.3345898
Milano,1498,45.4641943,9.1896346
Strasbourg,1484,48.584614,7.7507127
Venezia,1491,45.4371908,12.3345898
Salamanca,1499,40.9651572,-5.6640182
Lyon,1495,45.7578137,4.8320114
Milano,1485,45.4641943,9.1896346
Paris,1498,48.8534951,2.3483915
Paris,1500,48.8534951,2.3483915
Roma,1481,41.8933203,12.4829321
Venezia,1483,45.4371908,12.3345898
Venezia,1500,45.4371908,12.3345898
Venezia,1478,45.4371908,12.3345898
Valladolid,1497,41.6521807,-4.728605
Pescia,1486,43.90171,10.6897811
Strasbourg,1479,48.584614,7.7507127
Milano,1476,45.4641943,9.1896346
Paris,1480,48.8534951,2.3483915
Basel,1482,47.5581077,7.5878261
Roma,1500,41.8933203,12.4829321
Nürnberg,1483,49.453872,11.077298
Bologna,1481,44.4938203,11.3426327
Soncino,1489,45.3997776,9.8735176
Venezia,1482,45.4371908,12.3345898
Lyon,1495,45.7578137,4.8320114
Toledo,1490,39.8560679,-4.0239568
Zamora,1485,41.6857693,-5.942315
Paris,1493,48.8534951,2.3483915
Leipzig,1488,51.3406321,12.3747329
Leipzig,1495,51.3406321,12.3747329
Deventer,1479,52.2694896,6.2364886
Roma,1487,41.8933203,12.4829321
London,1489,51.4893335,-0.1440551
Lyon,1491,45.7578137,4.8320114
Pavia,1492,45.0368546,9.1378251
Lyon,1495,45.7578137,4.8320114
Basel,1497,47.5581077,7.5878261
Roma,1500,41.8933203,12.4829321
Bologna,1492,44.4938203,11.3426327
Hasselt,1490,50.9303735,5.3378043
Roma,1494,41.8933203,12.4829321
Nürnberg,1488,49.453872,11.077298
Lyon,1494,45.7578137,4.8320114
Paris,1500,48.8534951,2.3483915
Napoli,1486,40.8358846,14.2487679
Venezia,1484,45.4371908,12.3345898
Paris,1476,48.8534951,2.3483915
Basel,1488,47.5581077,7.5878261
Paris,1494,48.8534951,2.3483915
Venezia,1496,45.4371908,12.3345898
Venezia,1490,45.4371908,12.3345898
Antwerpen,1483,51.2211097,4.3997081
Bologna,1499,44.4938203,11.3426327
Venezia,1495,45.4371908,12.3345898
Speyer,1486,49.3165553,8.433615
Paris,1498,48.8534951,2.3483915
Reutlingen,1494,48.4919508,9.2114144
Paris,1472,48.8534951,2.3483915
Paris,1498,48.8534951,2.3483915
Basel,1489,47.5581077,7.5878261
Basel,1488,47.5581077,7.5878261
Firenze,1497,43.7697955,11.2556404
Venezia,1500,45.4371908,12.3345898
Leuven,1477,50.879202,4.7011675
Bologna,1490,44.4938203,11.3426327
Paris,1498,48.8534951,2.3483915
Speyer,1496,49.3165553,8.433615
Leipzig,1494,51.3406321,12.3747329
Venezia,1497,45.4371908,12.3345898
Mainz,1493,49.9995205,8.2736253
Milano,1488,45.4641943,9.1896346
Köln,1496,50.938361,6.959974
Roma,1475,41.8933203,12.4829321
Köln,1486,50.938361,6.959974
Milano,1490,45.4641943,9.1896346
Köln,1490,50.938361,6.959974
Leipzig,1499,51.3406321,12.3747329
Augsburg,1482,48.3690341,10.8979522
Strasbourg,1490,48.584614,7.7507127
Napoli,1472,40.8358846,14.2487679
Mainz,1488,49.9995205,8.2736253
Paris,1488,48.8534951,2.3483915
Nürnberg,1497,49.453872,11.077298
Lyon,1495,45.7578137,4.8320114
Albi,1480,43.9277552,2.147899
Barcelona,1493,41.3825802,2.177073
Deventer,1489,52.2694896,6.2364886
Venezia,1483,45.4371908,12.3345898
Paris,1499,48.8534951,2.3483915
Leipzig,1500,51.3406321,12.3747329
Strasbourg,1499,48.584614,7.7507127
Valencia,1500,39.4697065,-0.3763353
Venezia,1500,45.4371908,12.3345898
Köln,1490,50.938361,6.959974
Strasbourg,1490,48.584614,7.7507127
Siena,1491,43.1672059,11.467561
Brescia,1492,45.7795804,10.425873
Speyer,1489,49.3165553,8.433615
Paris,1490,48.8534951,2.3483915
Genève,1482,46.2017559,6.1466014
Lyon,1499,45.7578137,4.8320114
Roma,1485,41.8933203,12.4829321
Deventer,1496,52.2694896,6.2364886
Venezia,1475,45.4371908,12.3345898
Roma,1475,41.8933203,12.4829321
Sevilla,1497,37.3886303,-5.9953403
Paris,1490,48.8534951,2.3483915
Roma,1481,41.8933203,12.4829321
Ulm,1499,48.3984968,9.9912458
Deventer,1495,52.2694896,6.2364886
Augsburg,1496,48.3690341,10.8979522
Nürnberg,1482,49.453872,11.077298
Roma,1485,41.8933203,12.4829321
Híjar,1486,41.1747377,-0.4515985
Augsburg,1496,48.3690341,10.8979522
Venezia,1481,45.4371908,12.3345898
Barcelona,1482,41.3825802,2.177073
Köln,1472,50.938361,6.959974
Venezia,1494,45.4371908,12.3345898
Köln,1500,50.938361,6.959974
Leipzig,1496,51.3406321,12.3747329
Augsburg,1478,48.3690341,10.8979522
Augsburg,1486,48.3690341,10.8979522
Strasbourg,1488,48.584614,7.7507127
Napoli,1492,40.8358846,14.2487679
Bologna,1480,44.4938203,11.3426327
Augsburg,1500,48.3690341,10.8979522
Paris,1497,48.8534951,2.3483915
Basel,1474,47.5581077,7.5878261
Burgos,1499,42.343926,-3.696977
Roma,1478,41.8933203,12.4829321
Strasbourg,1500,48.584614,7.7507127
Roma,1485,41.8933203,12.4829321
Pavia,1499,45.0368546,9.1378251
Paris,1490,48.8534951,2.3483915
Antwerpen,1489,51.2211097,4.3997081
Basel,1484,47.5581077,7.5878261
Basel,1481,47.5581077,7.5878261
Pamplona,1499,42.815686,-1.6522353
Basel,1485,47.5581077,7.5878261
Leipzig,1490,51.3406321,12.3747329
Augsburg,1473,48.3690341,10.8979522
Wien,1483,48.2083537,16.3725042
Deventer,1491,52.2694896,6.2364886
Messina,1499,38.1937571,15.5542082
Milano,1491,45.4641943,9.1896346
Venezia,1490,45.4371908,12.3345898
Strasbourg,1491,48.584614,7.7507127
Roma,1495,41.8933203,12.4829321
Zwolle,1499,52.5089759,6.0943765
Roma,1500,41.8933203,12.4829321
Ulm,1473,48.3984968,9.9912458
Venezia,1490,45.4371908,12.3345898
Brescia,1495,45.7795804,10.425873
Strasbourg,1488,48.584614,7.7507127
Deventer,1488,52.2694896,6.2364886
Nürnberg,1486,49.453872,11.077298
Magdeburg,1483,52.1315889,11.6399609
Paris,1498,48.8534951,2.3483915
Venezia,1480,45.4371908,12.3345898
Pavia,1489,45.0368546,9.1378251
Venezia,1499,45.4371908,12.3345898
Milano,1487,45.4641943,9.1896346
Ulm,1473,48.3984968,9.9912458
Köln,1499,50.938361,6.959974
Napoli,1476,40.8358846,14.2487679
Roma,1475,41.8933203,12.4829321
Burgos,1499,42.343926,-3.696977
Basel,1491,47.5581077,7.5878261
Venezia,1497,45.4371908,12.3345898
Gouda,1480,52.0181194,4.7111221
Milano,1477,45.4641943,9.1896346
Köln,1488,50.938361,6.959974
Salamanca,1486,40.9651572,-5.6640182
Köln,1485,50.938361,6.959974
Bologna,1490,44.4938203,11.3426327
Paris,1490,48.8534951,2.3483915
Bréhan,1485,48.0611301,-2.6866702
Heidelberg,1499,49.4093582,8.694724
Mainz,1485,49.9995205,8.2736253
Padova,1473,45.391408,11.8058487
Ferrara,1480,44.7667642,11.827939
Firenze,1497,43.7697955,11.2556404
Lérida,1489,41.6147605,0.6267842
Blaubeuren,1478,48.4121233,9.7847091
Valencia,1486,39.4697065,-0.3763353
Köln,1492,50.938361,6.959974
Venezia,1493,45.4371908,12.3345898
Paris,1494,48.8534951,2.3483915
Paris,1491,48.8534951,2.3483915
Venezia,1478,45.4371908,12.3345898
Zaragoza,1495,41.6521342,-0.8809428
Paris,1499,48.8534951,2.3483915
Roma,1490,41.8933203,12.4829321
Venezia,1500,45.4371908,12.3345898
Roma,1492,41.8933203,12.4829321
Gouda,1486,52.0181194,4.7111221
Lyon,1486,45.7578137,4.8320114
Paris,1492,48.8534951,2.3483915
Köln,1480,50.938361,6.959974
Paris,1500,48.8534951,2.3483915
Paris,1496,48.8534951,2.3483915
Venezia,1493,45.4371908,12.3345898
Brugge,1480,51.2085526,3.226772
Leipzig,1488,51.3406321,12.3747329
Valladolid,1492,41.6521807,-4.728605
Nürnberg,1470,49.453872,11.077298
Firenze,1490,43.7697955,11.2556404
Roma,1493,41.8933203,12.4829321
Deventer,1492,52.2694896,6.2364886
Speyer,1477,49.3165553,8.433615
Toscolano,1479,42.6580157,12.3503135
Fivizzano,1472,44.23835,10.12599
Passau,1486,48.5748229,13.4609744
Köln,1500,50.938361,6.959974
Köln,1490,50.938361,6.959974
Lyon,1494,45.7578137,4.8320114
Salamanca,1500,40.9651572,-5.6640182
Paris,1495,48.8534951,2.3483915
Freiburg im Breisgau,1498,47.9960901,7.8494005
Nürnberg,1492,49.453872,11.077298
Nürnberg,1494,49.453872,11.077298
Nürnberg,1488,49.453872,11.077298
Paris,1499,48.8534951,2.3483915
Venezia,1490,45.4371908,12.3345898
Paris,1499,48.8534951,2.3483915
Roma,1482,41.8933203,12.4829321
Venezia,1500,45.4371908,12.3345898
Hagenau,1499,48.8172236,7.7885978
Lübeck,1489,53.866444,10.684738
Albi,1482,43.9277552,2.147899
Roma,1486,41.8933203,12.4829321
Basel,1474,47.5581077,7.5878261
Strasbourg,1495,48.584614,7.7507127
Speyer,1489,49.3165553,8.433615
Roma,1477,41.8933203,12.4829321
Roma,1475,41.8933203,12.4829321
Köln,1495,50.938361,6.959974
Nürnberg,1500,49.453872,11.077298
Lyon,1498,45.7578137,4.8320114
Lyon,1492,45.7578137,4.8320114
Köln,1477,50.938361,6.959974
Zaragoza,1500,41.6521342,-0.8809428
Paris,1498,48.8534951,2.3483915
Leipzig,1492,51.3406321,12.3747329
Salamanca,1498,40.9651572,-5.6640182
Genève,1493,46.2017559,6.1466014
Venezia,1493,45.4371908,12.3345898
Paris,1493,48.8534951,2.3483915
Venezia,1486,45.4371908,12.3345898
Culemborg,1483,51.9493315,5.2092152
Santorso,1475,45.7372986,11.3903211
Tarragona,1499,41.1172364,1.2546057
Venezia,1499,45.4371908,12.3345898
Sevilla,1493,37.3886303,-5.9953403
Provins,1499,48.5602959,3.2988089
Venezia,1497,45.4371908,12.3345898
Leipzig,1495,51.3406321,12.3747329
Antwerpen,1487,51.2211097,4.3997081
Würzburg,1482,49.7780356,9.9434769
Paris,1500,48.8534951,2.3483915
Speyer,1497,49.3165553,8.433615
Paris,1492,48.8534951,2.3483915
Augsburg,1494,48.3690341,10.8979522
Lyon,1493,45.7578137,4.8320114
Leuven,1491,50.879202,4.7011675
Antwerpen,1484,51.2211097,4.3997081
Paris,1486,48.8534951,2.3483915
Reutlingen,1491,48.4919508,9.2114144
Mainz,1470,49.9995205,8.2736253
Zaragoza,1488,41.6521342,-0.8809428
Venezia,1484,45.4371908,12.3345898
Reutlingen,1493,48.4919508,9.2114144
Ferrara,1479,44.7667642,11.827939
Westminster,1480,51.5004439,-0.1265398
Venezia,1500,45.4371908,12.3345898
Roma,1497,41.8933203,12.4829321
Memmingen,1484,47.9863099,10.1808016
Antwerpen,1496,51.2211097,4.3997081
Lyon,1488,45.7578137,4.8320114
Firenze,1490,43.7697955,11.2556404
Paris,1497,48.8534951,2.3483915
Leuven,1486,50.879202,4.7011675
Toulouse,1490,43.6044622,1.4442469
Lyon,1494,45.7578137,4.8320114
Strasbourg,1494,48.584614,7.7507127
Nürnberg,1476,49.453872,11.077298
Augsburg,1500,48.3690341,10.8979522
Paris,1491,48.8534951,2.3483915
Paris,1495,48.8534951,2.3483915
Perugia,1475,43.1070321,12.4029962
Venezia,1497,45.4371908,12.3345898
Firenze,1494,43.7697955,11.2556404
Venezia,1492,45.4371908,12.3345898
Paris,1494,48.8534951,2.3483915
Roma,1495,41.8933203,12.4829321
Roma,1473,41.8933203,12.4829321
Paris,1493,48.8534951,2.3483915
Padova,1477,45.391408,11.8058487
Magdeburg,1498,52.1315889,11.6399609
Lyon,1483,45.7578137,4.8320114
Lyon,1491,45.7578137,4.8320114
Pavia,1497,45.0368546,9.1378251
Paris,1498,48.8534951,2.3483915
Nozzano,1491,43.8298398,10.4072412
Burgos,1487,42.343926,-3.696977
Speyer,1492,49.3165553,8.433615
Rostock,1475,54.0886707,12.1400211
Deventer,1496,52.2694896,6.2364886
Leipzig,1486,51.3406321,12.3747329
Erfurt,1495,50.9777974,11.0287364
Nürnberg,1477,49.453872,11.077298
Memmingen,1491,47.9863099,10.1808016
Milano,1492,45.4641943,9.1896346
Paris,1498,48.8534951,2.3483915
Strasbourg,1473,48.584614,7.7507127
Leipzig,1485,51.3406321,12.3747329
Huete,1484,40.143961,-2.6912644
Pavia,1495,45.0368546,9.1378251
Strasbourg,1475,48.584614,7.7507127
Paris,1491,48.8534951,2.3483915
Lyon,1489,45.7578137,4.8320114
Napoli,1478,40.8358846,14.2487679
Lisboa,1489,38.7077507,-9.1365919
Venezia,1483,45.4371908,12.3345898
Verona,1471,45.4424977,10.9857377
